dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,y
0.13204186,0.33756185,0.30147132,0.41750985,0.4490697,0.45558867,0.12919487,0.36329666,0.7331771,0.95590717,0.883458,0.8491632,0.0065152957,0.0029750222,0.8011367,0.9987681,0.0
0.13205364,0.33211386,0.2941566,0.4280691,0.42480895,0.34350777,0.12883782,0.36331287,0.76532376,0.97600925,0.9445763,0.90872353,0.006242173,0.0032546406,0.87820834,0.9958451,0.0
0.13208506,0.3369836,0.30433175,0.41430873,0.45774764,0.48807812,0.12918349,0.3633561,0.6676847,0.95882607,0.89039207,0.82707953,0.0066180136,0.0028741735,0.7730421,0.9853576,0.0
0.13211648,0.33393827,0.30402517,0.41452554,0.4569664,0.48528087,0.12884162,0.36339933,0.7428499,0.97915477,0.924728,0.82975006,0.006603923,0.0028857735,0.77642566,0.9921629,0.0
0.13242282,0.33460966,0.31344515,0.40322235,0.4874982,0.57965094,0.12909232,0.36382052,0.67843264,0.98177874,0.9215264,0.7611476,0.006927232,0.002581653,0.69071525,0.9868159,0.0
0.1324778,0.3383033,0.31283537,0.40425122,0.4850745,0.57312155,0.12942658,0.3638961,0.79741377,0.96648526,0.88144755,0.7661153,0.00689979,0.002602106,0.6968373,0.9850816,0.0
0.13249744,0.33026075,0.29959562,0.42166144,0.44103572,0.4224013,0.12910372,0.36392307,0.7448185,0.9851298,0.97247064,0.86827916,0.006407175,0.003056888,0.8256664,0.99686176,0.0
0.13272524,0.33534658,0.2963602,0.4269691,0.42962816,0.3688931,0.12963171,0.3642359,0.71544355,0.9684724,0.91754633,0.89668226,0.0062683504,0.0031871486,0.8624739,0.9975626,0.0
0.13278414,0.3371171,0.31158403,0.40650722,0.47994962,0.55883473,0.12969248,0.36431673,0.73582417,0.968297,0.8987101,0.7780616,0.0068267253,0.00264945,0.71161354,0.9922039,0.0
0.13284306,0.330568,0.29873422,0.4241516,0.43672454,0.40315208,0.12944938,0.36439756,0.74988264,0.98464507,0.97391117,0.87837875,0.006346414,0.0030991065,0.83870506,0.9930947,0.0
0.13289805,0.33293033,0.30173856,0.4202435,0.44624767,0.44430047,0.12970388,0.36447302,0.7295859,0.9737157,0.9473648,0.85477924,0.006452899,0.0029889503,0.808323,0.9898789,0.0
0.13292554,0.33792502,0.30635148,0.41380456,0.46176353,0.50209093,0.12975326,0.3645107,0.6710365,0.9724917,0.8918059,0.818939,0.006621076,0.0028265556,0.7627517,0.9942681,0.0
0.13294125,0.33723295,0.29989365,0.42282525,0.44016683,0.41860843,0.13005714,0.36453226,0.7429139,0.9568656,0.89963055,0.86991346,0.0063810986,0.003058237,0.8277725,0.9930525,0.0
0.13297659,0.33465853,0.31711653,0.39993176,0.49832603,0.6071893,0.12968868,0.36458072,0.7267746,0.9787052,0.92884034,0.7392422,0.0070144315,0.0024829365,0.66387683,0.9935763,0.0
0.13298444,0.3441558,0.30520558,0.4159777,0.4571603,0.4859774,0.13036102,0.3645915,0.7072454,0.94276226,0.8261819,0.82832676,0.0065737297,0.002867736,0.774622,0.98443925,0.0
0.13300017,0.33387175,0.2993603,0.42367768,0.4382997,0.41031182,0.12978365,0.36461306,0.695721,0.97479534,0.9380852,0.8747453,0.006356487,0.0030799024,0.834008,0.99503356,0.0
0.13300802,0.3366537,0.31250936,0.40584764,0.48240066,0.5657511,0.12979884,0.3646238,0.78686047,0.9743869,0.9069694,0.773142,0.0068414966,0.0026255467,0.7055194,0.99542755,0.0
0.1330473,0.3359208,0.3087439,0.41085562,0.46950528,0.52750015,0.12995078,0.36467767,0.7493489,0.96822757,0.9156745,0.8017196,0.0066990517,0.002748874,0.74110115,0.99694496,0.0
0.13325937,0.33554202,0.30333227,0.41888914,0.45050663,0.46119308,0.13010272,0.3649683,0.6671845,0.9712142,0.9229053,0.8454275,0.006481403,0.0029412832,0.7963659,0.99622613,0.0
0.13332221,0.33609557,0.31333688,0.40621307,0.48333582,0.5683492,0.13008372,0.3650544,0.7588525,0.97556347,0.9175954,0.7697544,0.006844781,0.0026071905,0.70133036,0.98428077,0.0
0.13332221,0.33672574,0.3176848,0.40026745,0.4988511,0.6084611,0.13021287,0.3650544,0.6633305,0.968575,0.91057795,0.73811954,0.007004995,0.0024741807,0.6625083,0.9932683,0.0
0.13338113,0.34770083,0.32233772,0.39453015,0.5150719,0.6451921,0.13058893,0.36513504,0.69187623,0.95140576,0.79517984,0.7057072,0.0071711983,0.0023410078,0.6232868,0.9963762,0.0
0.13338113,0.3361883,0.31546366,0.40339664,0.49074426,0.5881787,0.13020907,0.36513504,0.6944086,0.97189087,0.91738975,0.7546787,0.006918014,0.0025426357,0.68276286,0.99021494,0.0
0.13341254,0.33563015,0.30091062,0.4230376,0.44159102,0.42480338,0.1301369,0.36517805,0.6735435,0.97745657,0.9240791,0.8660207,0.0063793887,0.0030336045,0.822758,0.98977995,0.0
0.13342433,0.33886543,0.3152937,0.40379295,0.4899182,0.58603156,0.13047497,0.3651942,0.7409506,0.95981497,0.88845426,0.7562886,0.0069079935,0.0025488893,0.6847398,0.9890988,0.0
0.1335068,0.33699167,0.29737625,0.42808765,0.4300182,0.37086758,0.13028505,0.3653071,0.7170399,0.97441614,0.91021276,0.89549667,0.006241509,0.003170202,0.86092895,0.9960081,0.0
0.13351859,0.33429736,0.30190483,0.42219383,0.44421646,0.43593407,0.13023187,0.36532322,0.6735052,0.97791505,0.94063437,0.85904574,0.006407168,0.0029999895,0.8137937,0.98499393,0.0
0.13355,0.3323934,0.3099764,0.4108562,0.47159055,0.53401154,0.13020149,0.36536622,0.7290791,0.98121905,0.9629132,0.79680854,0.006701467,0.0027209646,0.7349554,0.99493635,0.0
0.13364033,0.3375296,0.31349275,0.4070464,0.4825047,0.56604123,0.130418,0.3654898,0.71793836,0.97427374,0.90612274,0.77136034,0.0068230233,0.0026101205,0.7033155,0.9827594,0.0
0.1336757,0.335468,0.30709103,0.41508496,0.46141544,0.5008999,0.13055095,0.36553815,0.6386004,0.96896094,0.929619,0.8198908,0.006584707,0.0028209363,0.763953,0.995491,0.0
0.1337346,0.34111193,0.30802894,0.41411448,0.46419522,0.5102907,0.13105614,0.3656187,0.65165615,0.9449147,0.86843884,0.81321895,0.0066141887,0.0027906103,0.7555422,0.9929536,0.0
0.13374245,0.33824587,0.31454638,0.40569672,0.4860911,0.5758774,0.13052435,0.36562946,0.6068955,0.9739119,0.89965075,0.76449317,0.0068529234,0.002579685,0.69483674,0.98960966,0.0
0.13376994,0.33349296,0.2983072,0.42763093,0.43204764,0.38096267,0.13054335,0.36566705,0.7519583,0.9743348,0.9534043,0.89028454,0.006254168,0.00314181,0.8541455,0.9951668,0.0
0.13385636,0.33661592,0.3120976,0.40917426,0.4773505,0.5513265,0.13053195,0.36578515,0.7926727,0.97950095,0.91929424,0.7835775,0.0067532184,0.0026597874,0.7184618,0.9908995,0.0
0.13391526,0.34278572,0.3082972,0.4144322,0.464249,0.5104698,0.13105614,0.36586568,0.665646,0.954392,0.85307956,0.81275904,0.00660876,0.002786239,0.7549631,0.99025375,0.0
0.13394275,0.3360835,0.31054348,0.41168,0.4714992,0.5337292,0.13074847,0.36590326,0.7820126,0.9723692,0.92646706,0.7959684,0.0066888263,0.0027123229,0.7339053,0.986531,0.0
0.1339781,0.3394205,0.2993954,0.4268227,0.43473858,0.393905,0.13101816,0.36595154,0.705568,0.9597264,0.8900603,0.88333017,0.006277046,0.0031061992,0.8451173,0.9933262,0.0
0.13404487,0.3357289,0.31874934,0.4013202,0.49924886,0.60942084,0.13063832,0.36604273,0.772648,0.98368204,0.93189305,0.7366565,0.0069808876,0.002459625,0.6607258,0.987963,0.0
0.1340488,0.33648747,0.30358544,0.42094034,0.44847256,0.4532317,0.130946,0.3660481,0.6925847,0.96731275,0.9234316,0.85049236,0.006424813,0.002953624,0.80283606,0.9980296,0.0
0.13412735,0.33960032,0.3132977,0.4084012,0.4803972,0.5601094,0.13135244,0.3661554,0.62770617,0.949647,0.8901604,0.7770145,0.006774027,0.0026282673,0.7103154,0.99160534,0.0
0.13412735,0.33348444,0.30654532,0.41753227,0.45749307,0.4871692,0.13062692,0.3661554,0.7169843,0.98863846,0.9586131,0.82808906,0.0065267067,0.002851536,0.7743207,0.9886863,0.0
0.13423732,0.34100717,0.30456334,0.420481,0.4506373,0.46169823,0.13133724,0.3663055,0.7163562,0.9562156,0.87643695,0.84448814,0.0064449734,0.0029238227,0.79516745,0.99125576,0.0
0.13428445,0.33311874,0.30310208,0.4223977,0.44594756,0.44307742,0.13083963,0.36636984,0.6969423,0.98541665,0.9650772,0.8564125,0.006387602,0.0029774355,0.81041604,0.9970489,0.0
0.13434729,0.33681285,0.30858594,0.4157479,0.4630959,0.50660956,0.13110553,0.36645558,0.651107,0.9744013,0.9239801,0.8143479,0.006582943,0.0027876697,0.7569636,0.98194957,0.0
0.13434729,0.33298525,0.30701727,0.41744176,0.45838982,0.49035987,0.13074847,0.36645558,0.70440286,0.99364066,0.96752155,0.8263855,0.006525581,0.0028410486,0.77216357,0.99166995,0.0
0.13439834,0.34124038,0.3155573,0.40606117,0.48733863,0.5792253,0.13134104,0.3665252,0.70264506,0.96444136,0.8761279,0.7627361,0.006833479,0.002564307,0.69267136,0.9970214,0.0
0.1344062,0.3384534,0.3021781,0.42405775,0.4424802,0.42861426,0.13133724,0.36653593,0.7366762,0.9650561,0.90658647,0.86483544,0.0063437847,0.0030144043,0.82123303,0.99742097,0.0
0.13447297,0.33565536,0.31488496,0.40772456,0.48398882,0.5701504,0.13108654,0.36662698,0.6891386,0.98201346,0.93876445,0.76829755,0.006802514,0.0025869259,0.6995307,0.9838643,0.0
0.13450046,0.344664,0.3111252,0.4126519,0.4712448,0.5329413,0.1319298,0.36666447,0.7213191,0.93836683,0.8412151,0.7964512,0.0066628363,0.0027073838,0.73450875,0.98585325,0.0
0.13452795,0.33872792,0.30854777,0.4156459,0.46315867,0.5068208,0.13126127,0.36670196,0.764214,0.975505,0.905251,0.8162233,0.006566392,0.0027936168,0.75932664,0.9980768,0.0
0.13453189,0.33679622,0.3030857,0.42338568,0.444757,0.43818092,0.13133344,0.3667073,0.707825,0.9718387,0.9267539,0.85875076,0.006366607,0.0029847631,0.8134151,0.99290806,0.0
0.13455151,0.3406737,0.30792603,0.4167317,0.46077713,0.49870452,0.13151577,0.3667341,0.6909742,0.9631016,0.8843373,0.82119113,0.006541718,0.0028152943,0.76559514,0.994167,0.0
0.13461828,0.34733462,0.31065208,0.4135656,0.46929175,0.52682567,0.1319526,0.3668251,0.6684209,0.9432949,0.8151889,0.8010377,0.006635623,0.002725849,0.74024695,0.98761344,0.0
0.1346772,0.3382081,0.31213972,0.41185367,0.47397318,0.5412907,0.13150057,0.36690536,0.7293098,0.97048503,0.91306144,0.7903827,0.0066849287,0.0026788954,0.7269334,0.9857864,0.0
0.1347636,0.33837786,0.298978,0.43028644,0.43013975,0.3714808,0.1314284,0.36702308,0.7773457,0.97887135,0.91238356,0.8938254,0.006197829,0.0031443443,0.8587521,0.98545927,0.0
0.13479502,0.3372128,0.30853638,0.4166432,0.4619048,0.502573,0.13162592,0.3670659,0.7467615,0.9699338,0.92577744,0.8186504,0.0065436475,0.0028008942,0.7623875,0.9945497,0.0
0.13481858,0.34113157,0.31281656,0.41115904,0.47600767,0.54737496,0.13186143,0.36709797,0.7664739,0.95858794,0.88304156,0.7865582,0.006697648,0.0026606596,0.7221694,0.99115574,0.0
0.13484216,0.33527607,0.31018633,0.41456634,0.46725047,0.52030545,0.13139802,0.3671301,0.7197034,0.98461163,0.9482837,0.8065057,0.006599829,0.0027468859,0.74710304,0.9946475,0.0
0.13485786,0.33633333,0.31098747,0.41403964,0.46925732,0.5267169,0.13136382,0.36715147,0.818586,0.98726994,0.9365314,0.8005931,0.0066276966,0.002720889,0.7396902,0.98342204,0.0
0.134905,0.3398985,0.32239017,0.39903107,0.50875944,0.63146156,0.13159934,0.36721563,0.7335646,0.9771015,0.89762104,0.7181435,0.0070389756,0.0023740067,0.63826936,0.99508643,0.0
0.13506602,0.3426069,0.33157164,0.38870507,0.5400974,0.6936316,0.13203236,0.3674348,0.76755756,0.9623716,0.8705621,0.6568776,0.0073589296,0.002130841,0.56525946,0.98861605,0.0
0.13508172,0.33732915,0.3124958,0.4124652,0.47379258,0.5407449,0.13192222,0.3674562,0.72814965,0.9690631,0.92848414,0.79122186,0.006663773,0.0026774842,0.72797984,0.98933375,0.0
0.13508566,0.33500913,0.3135732,0.41091007,0.47760847,0.55208,0.13157275,0.36746153,0.75888014,0.98796606,0.9547752,0.78324,0.006702626,0.0026431219,0.7180425,0.99274564,0.0
0.13509351,0.34190676,0.31094408,0.41469616,0.4683583,0.5238606,0.13209695,0.36747223,0.6976586,0.9603645,0.87843746,0.80296606,0.006606355,0.0027282524,0.7426631,0.98626745,0.0
0.13514456,0.3447431,0.31457588,0.41036624,0.48001027,0.5590078,0.1321957,0.36754167,0.7893188,0.9577668,0.8490078,0.77633506,0.0067341016,0.0026129084,0.7094733,0.97926265,0.0
0.13515243,0.33603814,0.31660756,0.4070158,0.4878663,0.5806302,0.13172089,0.36755237,0.746736,0.9835121,0.94401133,0.7615272,0.006807287,0.0025501663,0.6911825,0.996329,0.0
0.1351799,0.34641337,0.3033218,0.42487678,0.44339737,0.43250078,0.13251098,0.36758974,0.7073083,0.94287837,0.83208174,0.86265355,0.006322118,0.0029938202,0.8184272,0.9977509,0.0
0.13518777,0.34149575,0.31450278,0.41082296,0.47929424,0.55695873,0.13204376,0.36760044,0.6446011,0.9681038,0.8841489,0.7772447,0.00672779,0.0026162562,0.7106006,0.9740023,0.0
0.13520348,0.34273937,0.31482998,0.40952885,0.48153096,0.56331474,0.13215391,0.3676218,0.65495986,0.9630537,0.87100893,0.7749692,0.0067383507,0.00260638,0.70778114,0.9949785,0.0
0.13521527,0.34660527,0.31088695,0.41566882,0.4670434,0.51963645,0.13259834,0.36763784,0.71556723,0.94009,0.8305666,0.8044537,0.0065940954,0.0027332017,0.7445281,0.97444904,0.0
0.13526632,0.34031156,0.3094865,0.4168342,0.46325403,0.50714153,0.13228686,0.36770725,0.7577192,0.959251,0.89807826,0.81551486,0.0065389676,0.0027810116,0.7584339,0.9941546,0.0
0.13527417,0.34475622,0.31748512,0.40739477,0.4888613,0.5832616,0.13246919,0.36771795,0.73769754,0.9499826,0.85060453,0.7561954,0.0068287957,0.0025263627,0.68462545,0.9700132,0.0
0.13528988,0.34395278,0.30459976,0.42425513,0.44621897,0.4441838,0.13238943,0.36773932,0.61267674,0.9550284,0.85928,0.8535401,0.006359562,0.002950761,0.806736,0.97960544,0.0
0.13534486,0.3403579,0.3338872,0.3869298,0.5469781,0.70549786,0.13177407,0.36781403,0.6911567,0.99070615,0.8986508,0.6438831,0.007418125,0.0020785024,0.5500319,0.9855863,0.0
0.13537629,0.33585432,0.31146285,0.41483107,0.46905836,0.5260869,0.13198678,0.36785677,0.7538378,0.9809623,0.94925165,0.8015099,0.0066015543,0.0027183602,0.7408385,0.98720205,0.0
0.13539593,0.33860752,0.30536044,0.42277956,0.44921157,0.45614615,0.13208935,0.3678834,0.7655479,0.9765092,0.91861576,0.84850985,0.006378496,0.0029265406,0.8003019,0.9962801,0.0
0.13539985,0.34131545,0.32619616,0.39608392,0.51961833,0.65467346,0.13248439,0.36788875,0.7113655,0.95569956,0.8889922,0.69586957,0.0071341507,0.0022792541,0.61149347,0.98881614,0.0
0.13543127,0.34629753,0.31631216,0.40960157,0.48395228,0.5700498,0.13314153,0.3679315,0.5962532,0.922642,0.83661354,0.76605576,0.006772871,0.002565895,0.69676375,0.96497256,0.0
0.13546269,0.33979475,0.31555703,0.4095766,0.48270306,0.56659365,0.13229826,0.36797416,0.74156046,0.9688504,0.9064366,0.77184635,0.0067428243,0.002589989,0.70391643,0.9901992,0.0
0.13550982,0.3415995,0.3201073,0.4037433,0.49827516,0.60706574,0.13251098,0.36803818,0.61891997,0.95999503,0.88741815,0.7393568,0.0069038044,0.002453727,0.6640166,0.99365383,0.0
0.13553339,0.33660886,0.31169498,0.41467038,0.46964982,0.52795595,0.13209695,0.3680702,0.7344943,0.9832579,0.9429104,0.8011232,0.0065968665,0.0027147108,0.7403541,0.9947548,0.0
0.13558052,0.3363953,0.30415025,0.4250242,0.44458073,0.4374499,0.13230206,0.36813423,0.7413979,0.9747707,0.9459886,0.8596555,0.00631956,0.0029746979,0.8145763,0.9966718,0.0
0.13558838,0.33945727,0.3138438,0.4120933,0.47654232,0.5489543,0.13248439,0.3681449,0.7416019,0.96548235,0.9118823,0.7855548,0.00667014,0.0026468683,0.72092086,0.99254894,0.0
0.13562372,0.34729686,0.29368323,0.44030946,0.41078478,0.2566533,0.13316432,0.36819288,0.6852137,0.9313808,0.82883114,0.9456349,0.0059369025,0.0033805086,0.9269234,0.9969264,0.0
0.13566692,0.33790034,0.31804097,0.4067829,0.49062607,0.5878725,0.13228686,0.36825153,0.6879828,0.9800704,0.93025833,0.75550747,0.00681554,0.0025188492,0.68378043,0.994965,0.0
0.13566692,0.337175,0.30715525,0.42130625,0.45392922,0.47417396,0.13229066,0.36825153,0.7445643,0.9798683,0.9383961,0.8369207,0.006421354,0.002870827,0.7855298,0.99277884,0.0
0.13586722,0.33748376,0.31590632,0.41020617,0.48247346,0.5659541,0.13237043,0.36852336,0.7273463,0.98602253,0.93772215,0.77273715,0.006721374,0.002588891,0.7050184,0.9934122,0.0
0.13589078,0.33908707,0.3131912,0.4136663,0.47343284,0.5396547,0.13264012,0.36855534,0.71563166,0.97289586,0.92015284,0.7930037,0.0066212364,0.0026751498,0.73020273,0.9972805,0.0
0.13589472,0.34528458,0.30653816,0.42292827,0.45097148,0.46298632,0.13313013,0.36856067,0.7247353,0.9471734,0.8533471,0.8437093,0.006380398,0.0028982905,0.79417413,0.9913541,0.0
0.1359772,0.34418955,0.31927377,0.40626544,0.49342805,0.5950495,0.1329858,0.36867255,0.6703921,0.9590548,0.8660056,0.7492534,0.006833796,0.002489198,0.67611057,0.99202913,0.0
0.13598113,0.3400748,0.30880508,0.42028624,0.45788854,0.48858014,0.13281485,0.36867785,0.6570428,0.96830547,0.91049385,0.8269514,0.006455254,0.0028223526,0.7728799,0.9869357,0.0
0.1359929,0.33636355,0.31380504,0.41368902,0.47443572,0.5426843,0.13261734,0.36869383,0.6643513,0.9794001,0.95214444,0.7893124,0.0066349073,0.0026580216,0.72559935,0.9854014,0.0
0.13600469,0.3379512,0.3154872,0.41198182,0.47945935,0.5574324,0.13262494,0.3687098,0.612782,0.97960687,0.9343925,0.7769843,0.006694687,0.0026052434,0.7102779,0.97480536,0.0
0.13601254,0.33745912,0.31035134,0.41789106,0.4633882,0.5075923,0.13276927,0.36872047,0.66061354,0.97234887,0.94002885,0.8154225,0.006508526,0.0027711047,0.7583173,0.9958631,0.0
0.13602825,0.3362593,0.30727404,0.42226848,0.45297036,0.4705882,0.1326781,0.36874178,0.67131466,0.9780023,0.9538271,0.8391658,0.006396094,0.0028761532,0.7883858,0.99271923,0.0
0.13604003,0.3411331,0.31759763,0.40906236,0.4868448,0.5779045,0.13290602,0.36875775,0.6515764,0.96652466,0.89971673,0.761876,0.0067679374,0.00254108,0.69161206,0.9813864,0.0
0.13615,0.34299728,0.30555433,0.4253389,0.44650817,0.44535878,0.13307695,0.3689068,0.77999616,0.96316683,0.88105214,0.8536368,0.006324116,0.0029397192,0.8068599,0.9858139,0.0
0.13616964,0.33990407,0.31881455,0.40756235,0.49090677,0.5885993,0.13300478,0.3689334,0.67696625,0.96799874,0.9149676,0.7541764,0.0068009216,0.0025074014,0.6821463,0.98890996,0.0
0.13618928,0.3366552,0.30644068,0.42396083,0.44958472,0.4576085,0.13287944,0.36896002,0.7160084,0.9756546,0.9515897,0.8470534,0.0063529075,0.0029094615,0.7984414,0.99179363,0.0
0.13620499,0.33723497,0.31295776,0.41536888,0.47088537,0.5318247,0.13272369,0.3689813,0.70969,0.9847366,0.9452454,0.7974453,0.006586693,0.0026904272,0.7357514,0.98739874,0.0
0.13628353,0.34773055,0.3161625,0.41158825,0.48110908,0.562126,0.13353278,0.36908776,0.61941063,0.9460316,0.83305174,0.7744029,0.0066957073,0.0025909445,0.70708007,0.9829449,0.0
0.13629532,0.34066617,0.3122903,0.41650262,0.4683458,0.52382076,0.13304277,0.3691037,0.70099413,0.97248363,0.90831405,0.8032219,0.006555153,0.0027143138,0.7429838,0.98809564,0.0
0.13636994,0.33764598,0.30753952,0.42295676,0.45258385,0.4691318,0.132944,0.36920476,0.7561154,0.98157495,0.94291264,0.840097,0.0063778465,0.0028758633,0.7895713,0.9928884,0.0
0.13639744,0.33804995,0.3096387,0.42062172,0.45885944,0.49201825,0.13311115,0.36924198,0.7135522,0.97413987,0.93875206,0.8241884,0.0064512216,0.0028047946,0.76938343,0.9828347,0.0
0.13641314,0.33773312,0.30898494,0.42106166,0.4572452,0.48628202,0.13301998,0.36926326,0.71568763,0.97978014,0.94253355,0.82933074,0.006426391,0.0028273459,0.7758944,0.9939804,0.0
0.13646813,0.3385582,0.31739455,0.40990183,0.4853954,0.57399416,0.13311115,0.36933768,0.73607033,0.9777913,0.934039,0.76697445,0.0067246426,0.0025574095,0.6978974,0.9977042,0.0
0.13647206,0.33707982,0.29918987,0.4349931,0.42525333,0.3459287,0.13312253,0.369343,0.69207066,0.97739047,0.9507366,0.90748197,0.0060689887,0.0031845837,0.8765824,0.9950521,0.0
0.13647991,0.34026924,0.30204353,0.43120888,0.4340503,0.39064112,0.13329348,0.36935365,0.80337864,0.96875757,0.91520864,0.8844129,0.0061710877,0.003076381,0.8465211,0.98843735,0.0
0.1365074,0.3459006,0.3129137,0.41630563,0.4696336,0.5279047,0.13351758,0.36939085,0.7433614,0.95835745,0.8550404,0.80037105,0.0065600956,0.0026993316,0.7394121,0.9884143,0.0
0.13652311,0.34645116,0.31089306,0.41894785,0.46298546,0.5062373,0.13359736,0.36941212,0.7125005,0.9549687,0.8494872,0.81572837,0.0064860894,0.0027659899,0.75870275,0.9909602,0.0
0.13654275,0.33718458,0.3141934,0.4148319,0.47363436,0.5402658,0.13315293,0.3694387,0.6330069,0.9794323,0.95053875,0.79113394,0.0066032223,0.0026591073,0.7278701,0.9857965,0.0
0.13656239,0.34405202,0.3120429,0.41742188,0.46678615,0.5188035,0.13356696,0.36946526,0.73553616,0.9585888,0.87532663,0.8073797,0.006524235,0.002729049,0.74820036,0.9932481,0.0
0.13656631,0.33842975,0.3086065,0.42209765,0.45537016,0.4794901,0.13333905,0.36947057,0.6686347,0.9708062,0.9368396,0.8335707,0.006400296,0.0028442028,0.78127325,0.992962,0.0
0.13657416,0.34134063,0.30924883,0.4212796,0.45741698,0.48689714,0.1334758,0.3694812,0.72454476,0.9639969,0.9047475,0.82870567,0.006422761,0.0028225102,0.7751021,0.99218255,0.0
0.13662523,0.34115022,0.3124085,0.41842258,0.4661513,0.5167383,0.13342643,0.3695503,0.55172175,0.9692313,0.90752614,0.80517054,0.0065322174,0.0027186666,0.7454274,0.96406156,0.0
0.13664487,0.3486261,0.30858618,0.42210189,0.45533156,0.47934887,0.13382526,0.36957687,0.741583,0.94925886,0.82858336,0.8344103,0.006393182,0.0028469248,0.78233945,0.9989058,0.0
0.13665272,0.3493046,0.32138762,0.40613556,0.49722183,0.6044962,0.13365813,0.36958748,0.62159806,0.9584409,0.8217475,0.7398324,0.0068527563,0.002442556,0.6645966,0.97958016,0.0
